state	Year	cost_per_pack	tax_dollar	tax_state	tax_percent	sales_per_capita	tax_revenue	index	price_cpi
Connecticut	1971	0.513	0.29	0.16	56.5	117.6	57202000	40.49166666666667	2.9139329080057625
Connecticut	1972	0.506	0.29	0.21	57.3	110.8	69983000	41.81666666666666	2.7831008369868475
Connecticut	1973	0.525	0.29	0.21	55.2	109.3	70720000	44.4	2.7195945945945947
Connecticut	1974	0.545	0.29	0.21	53.2	112.4	72582000	49.30833333333334	2.542166638499239
Connecticut	1975	0.576	0.29	0.21	50.4	110.2	71458000	53.81666666666667	2.461690925983276
Connecticut	1976	0.584	0.29	0.21	49.7	113.4	73701000	56.90833333333333	2.360287011275443
Connecticut	1977	0.617	0.29	0.21	47	117.3	76803000	60.608333333333334	2.341427196480132
Connecticut	1978	0.644	0.29	0.21	45	117.5	76700000	65.23333333333333	2.2706182933060806
Connecticut	1979	0.67	0.29	0.21	43.3	117.4	76544000	72.575	2.123320702721323
Connecticut	1980	0.801	0.29	0.21	36.2	118	77161000	82.40833333333333	2.2355748811811105
Connecticut	1981	0.856	0.29	0.21	33.9	116.4	75961000	90.925	2.1653010723123454
Connecticut	1982	0.956	0.29	0.21	30.3	114.7	75483000	96.5	2.2785492227979276
Connecticut	1983	1.135	0.42	0.21	37	114.1	75564000	99.6	2.6209839357429723
Connecticut	1984	1.186	0.42	0.26	35.4	112.5	90454000	103.88333333333333	2.625830258302583
Connecticut	1985	1.185	0.42	0.26	35.4	111	90922000	107.56666666666666	2.5337775023241407
Connecticut	1986	1.227	0.42	0.26	34.2	108.5	89483000	109.60833333333333	2.574712993233483
Connecticut	1987	1.297	0.42	0.26	32.3	109	90031000	113.625	2.625390539053905
Connecticut	1988	1.42	0.42	0.26	29.6	104.8	88352000	118.25833333333333	2.7617504051863855
Connecticut	1989	1.712	0.56	0.4	31.4	100.6	97623000	123.96666666666667	3.1763377251949447
Connecticut	1990	1.695	0.56	0.4	33	91.5	119516086	130.65833333333333	2.9837362076663054
Connecticut	1991	1.935	0.65	0.4	33.6	86.7	114506710	136.19166666666666	3.2678210854800223
Connecticut	1992	2.023	0.65	0.4	32.1	83.6	120786957	140.31666666666666	3.315999524884191
Connecticut	1993	2.056	0.71	0.45	34.5	79.1	117494262	144.45833333333334	3.2734698586674353
Connecticut	1994	2.054	0.74	0.45	36	76.6	119272088	148.225	3.1871816495193115
Connecticut	1995	2.063	0.74	0.47	35.9	79.3	129752865	152.38333333333333	3.113791972000438
Connecticut	1996	2.085	0.74	0.5	35.5	76	124388937	156.85	3.0573796620975453
Connecticut	1997	2.179	0.74	0.5	34	75.9	123589875	160.51666666666665	3.1222302979960546
Connecticut	1998	2.365	0.74	0.5	31.3	75.5	123618156	163.00833333333333	3.3369459639077763
Connecticut	1999	3.123	0.74	0.5	23.7	73.4	120025312	166.575	4.312111661413779
Connecticut	2000	3.192	0.84	0.5	26.3	71.4	117215187	172.2	4.263414634146342
Connecticut	2001	3.545	0.84	0.5	23.7	68.7	117001000	177.06666666666666	4.604762801204819
Connecticut	2002	4.318	1.5	1.11	34.7	66.4	151324307	179.875	5.521278665740097
Connecticut	2003	4.684	1.9	1.51	40.6	59.7	251978914	183.95833333333334	5.856326160815402
Connecticut	2004	4.708	1.9	1.51	40.4	53.1	279555397	188.88333333333333	5.7328509662048885
Connecticut	2005	4.733	1.9	1.51	40.1	49.9	270187452	195.29166666666666	5.5741753787070625
Connecticut	2006	4.67	1.9	1.51	40.7	50.9	269670000	201.59166666666667	5.328097226241164
Connecticut	2007	5.358	2.39	1.51	44.6	50.5	264019838	207.34241666666668	5.943501671349607
Connecticut	2008	5.584	2.89	2	51.8	47.4	331970817	215.3025	5.9651885138351854
Connecticut	2009	7.474	4.01	2	53.7	45.9	321568623	214.537	8.012697110521728
Connecticut	2010	7.548	4.01	3	53.1	40.8	382087683	218.0555	7.961459353238053
Connecticut	2011	8.005	4.41	3	55.1	36.3	389770000	224.93916666666667	8.18510189792055
Connecticut	2012	8.329	4.41	3.4	52.9	33.5	410490194	229.59391666666667	8.343731523084054
Connecticut	2013	8.214	4.41	3.4	53.7	31.4	382919319	232.95708333333334	8.109734089075777
Connecticut	2014	8.211	4.41	3.4	53.7	30.1	367577400	236.73616666666666	7.9773615776212194
Connecticut	2015	8.6	4.66	3.4	54.2	28.6	350286669	237.017	8.345392946497508
Connecticut	2016	8.892	4.91	3.65	55.2	28.3	364451380	240.00716666666668	8.52124554613994
Connecticut	2017	9.254	4.91	3.9	53.1	26.5	369918221	245.11958333333334	8.683190347568448
Connecticut	2018	9.753	5.36	4.35	55	23.8	355589691	251.10683333333333	8.933209702908655
Connecticut	2019	10.043	5.36	4.35	53.4	21.9	343079595	255.65741666666668	9.035098727496333
Delaware	1970	0.413	0.19	0.11	46	155	9328000	38.825	2.446619446233097
Delaware	1971	0.447	0.22	0.11	49.2	161.1	9805000	40.49166666666667	2.5390409549289976
Delaware	1972	0.44	0.22	0.14	50	156.3	11983000	41.81666666666666	2.420087684336389
Delaware	1973	0.442	0.22	0.14	49.8	154.7	12236000	44.4	2.2896396396396397
Delaware	1974	0.459	0.22	0.14	47.9	151.3	12206000	49.30833333333334	2.1410174074700015
Delaware	1975	0.501	0.22	0.14	43.9	147.6	11847000	53.81666666666667	2.141158253329204
Delaware	1976	0.517	0.22	0.14	42.6	153	12409000	56.90833333333333	2.089500658954459
Delaware	1977	0.587	0.22	0.14	37.5	153.3	12493000	60.608333333333334	2.2275814656950366
Delaware	1978	0.6	0.22	0.14	36.7	155.5	12672000	65.23333333333333	2.115482881962187
Delaware	1979	0.627	0.22	0.14	35.1	150.2	12260000	72.575	1.9870478815018946
Delaware	1980	0.66	0.22	0.14	33.3	150.5	12261000	82.40833333333333	1.842046718576196
Delaware	1981	0.741	0.22	0.14	29.7	152.6	12714000	90.925	1.8744019796535605
Delaware	1982	0.82	0.22	0.14	26.8	154.1	12904000	96.5	1.95440414507772
Delaware	1983	0.911	0.3	0.14	32.9	149.6	12605000	99.6	2.1037148594377513
Delaware	1984	0.987	0.3	0.14	30.4	144	12278000	103.88333333333333	2.1852398523985244
Delaware	1985	1.052	0.3	0.14	28.5	144.5	12518000	107.56666666666666	2.249395723582275
Delaware	1986	1.114	0.3	0.14	26.9	142.4	12569000	109.60833333333333	2.3375959857066833
Delaware	1987	1.193	0.3	0.14	25.2	141	12441583	113.625	2.4148734873487347
Delaware	1988	1.24	0.3	0.14	24.2	137.1	12472294	118.25833333333333	2.4116693679092385
Delaware	1989	1.4	0.3	0.14	21.4	131.7	12115228	123.96666666666667	2.5974724388276416
Delaware	1990	1.432	0.35	0.14	24.4	127.2	11701261	130.65833333333333	2.5207730084826836
Delaware	1991	1.747	0.44	0.14	25.1	118.8	17463430	136.19166666666666	2.9503273572783457
Delaware	1992	1.879	0.44	0.24	23.4	120	19489890	140.31666666666666	3.079961990735242
Delaware	1993	1.525	0.48	0.24	31.5	123.8	20003796	144.45833333333334	2.4280357657917504
Delaware	1994	1.607	0.48	0.24	29.9	126.1	20705148	148.225	2.4935739585090233
Delaware	1995	1.691	0.48	0.24	28.4	127.2	21475896	152.38333333333333	2.5523132451055455
Delaware	1996	1.719	0.48	0.24	27.9	128.3	21924220	156.85	2.5206885559451706
Delaware	1997	1.792	0.48	0.24	26.8	124.1	21609756	160.51666666666665	2.567708441491019
Delaware	1998	1.983	0.48	0.24	24.2	132.8	23095680	163.00833333333333	2.797955114769184
Delaware	1999	2.762	0.48	0.24	17.4	139.5	24551400	166.575	3.8136575116313978
Delaware	2000	2.887	0.58	0.24	20.1	140.7	25956720	172.2	3.8560394889663185
Delaware	2001	3.171	0.58	0.24	18.3	141.4	26588160	177.06666666666666	4.118957078313253
Delaware	2002	3.23	0.63	0.24	19.5	142.4	27218880	179.875	4.130090340514246
Delaware	2003	3.532	0.94	0.24	26.6	184.2	35223120	183.95833333333334	4.4159999999999995
Delaware	2004	3.411	0.94	0.55	27.6	176	72607229	188.88333333333333	4.153516279890585
Delaware	2005	3.484	0.94	0.55	27	178.8	82412306	195.29166666666666	4.10319607424792
Delaware	2006	3.56	0.94	0.55	26.4	183.6	86091401	201.59166666666667	4.061675829854078
Delaware	2007	4.239	1.54	0.55	36.3	185.2	88005886	207.34241666666668	4.70222164704199
Delaware	2008	4.215	1.54	1.15	36.5	133.3	118708899	215.3025	4.502734524680392
Delaware	2009	5.351	2.61	1.15	48.8	122.8	125387267	214.537	5.736679453893734
Delaware	2010	5.577	2.61	1.6	46.8	95	128799000	218.0555	5.88249321846961
Delaware	2011	5.621	2.61	1.6	46.4	87.6	125650238	224.93916666666667	5.747465055366821
Delaware	2012	5.833	2.61	1.6	44.7	84.9	122961514	229.59391666666667	5.843316841655575
Delaware	2013	5.8	2.61	1.6	45	77.1	112948060	232.95708333333334	5.726376639474009
Delaware	2014	5.818	2.61	1.6	44.9	71.2	105258270	236.73616666666666	5.652452765631501
Delaware	2015	5.86	2.61	1.6	44.5	70.1	104697728	237.017	5.686511937962256
Delaware	2016	5.993	2.61	1.6	43.6	68.1	102862770	240.00716666666668	5.743120170717124
Delaware	2017	6.618	3.11	1.6	47	72.6	110384640	245.11958333333334	6.209785359866868
Delaware	2018	6.846	3.11	2.1	45.4	64.2	122111640	251.10683333333333	6.27055814888882
Delaware	2019	7.091	3.11	2.1	43.9	56.9	113012160	255.65741666666668	6.379357271400628
District of Columbia	1970	0.326	0.12	0.04	36.8	200.4	5801000	38.825	1.9312298776561494
District of Columbia	1971	0.337	0.12	0.04	35.6	213	6416000	40.49166666666667	1.9142210331343898
District of Columbia	1972	0.345	0.12	0.04	34.8	220.6	6532000	41.81666666666666	1.897568752491032
District of Columbia	1973	0.36	0.14	0.06	38.9	209.4	8022000	44.4	1.8648648648648647
District of Columbia	1974	0.394	0.14	0.06	35.5	182.7	8165000	49.30833333333334	1.837823221226973
District of Columbia	1975	0.478	0.14	0.06	29.3	176.5	7640000	53.81666666666667	2.0428615670486217
District of Columbia	1976	0.519	0.21	0.1	40.5	167.7	10137000	56.90833333333333	2.097583833650608
District of Columbia	1977	0.598	0.21	0.13	35.1	136.7	12669000	60.608333333333334	2.269324900316238
District of Columbia	1978	0.593	0.21	0.13	35.4	130.3	11640000	65.23333333333333	2.0908022483392945
District of Columbia	1979	0.656	0.21	0.13	32	128.5	11201000	72.575	2.0789528074405785
District of Columbia	1980	0.69	0.21	0.13	30.4	129.7	11007000	82.40833333333333	1.9257761148751138
District of Columbia	1981	0.748	0.21	0.13	28.1	131.9	10873000	90.925	1.8921088809458344
District of Columbia	1982	0.863	0.21	0.13	24.3	132	10782000	96.5	2.0568911917098447
District of Columbia	1983	0.985	0.29	0.13	29.4	124.5	10260000	99.6	2.2745983935742973
District of Columbia	1984	1.004	0.29	0.13	28.9	124.6	9987000	103.88333333333333	2.222878228782288
District of Columbia	1985	1.093	0.29	0.13	26.5	122.1	9874000	107.56666666666666	2.3370622869538273
District of Columbia	1986	1.125	0.29	0.13	25.8	117.2	9500000	109.60833333333333	2.360678172280088
District of Columbia	1987	1.19	0.33	0.17	27.7	113	9595000	113.625	2.4088008800880085
District of Columbia	1988	1.359	0.33	0.17	24.3	105.4	10930000	118.25833333333333	2.6431118314424635
District of Columbia	1989	1.457	0.33	0.17	22.6	101.1	10717000	123.96666666666667	2.7032266738370527
District of Columbia	1990	1.433	0.33	0.17	23	84.1	8916000	130.65833333333333	2.5225333248293897
District of Columbia	1991	1.874	0.5	0.17	26.7	82.2	8439000	136.19166666666666	3.164804503457138
District of Columbia	1992	2.121	0.7	0.17	33	82.6	14272000	140.31666666666666	3.476636180068892
District of Columbia	1993	2.131	0.89	0.5	41.8	68	20611000	144.45833333333334	3.392881453706374
District of Columbia	1994	2.219	0.89	0.5	40.1	54.1	21412000	148.225	3.443211334120425
District of Columbia	1995	2.332	0.89	0.65	38.2	57.9	21623000	152.38333333333333	3.5198075030077653
District of Columbia	1996	2.304	0.89	0.65	38.6	56	20596000	156.85	3.3785145043034746
District of Columbia	1997	2.365	0.89	0.65	37.6	54.3	19199000	160.51666666666665	3.3887446786418862
District of Columbia	1998	2.533	0.89	0.65	35.1	50.9	17952000	163.00833333333333	3.573989059864015
District of Columbia	1999	3.24	0.89	0.65	27.5	50.8	17420000	166.575	4.473660513282306
District of Columbia	2000	3.554	0.99	0.65	27.9	50.2	17050000	172.2	4.746922183507549
District of Columbia	2001	3.714	0.99	0.65	26.7	43.9	16329000	177.06666666666666	4.824284638554217
District of Columbia	2002	3.811	1.04	0.65	27.3	44.4	16465000	179.875	4.872995135510772
District of Columbia	2003	4.104	1.39	1	33.9	45.6	20488000	183.95833333333334	5.13116194790487
District of Columbia	2004	4.197	1.39	1	33.1	38.4	21633000	188.88333333333333	5.110615018088767
District of Columbia	2005	4.256	1.39	1	32.7	37.3	20674000	195.29166666666666	5.01240025602731
District of Columbia	2006	4.235	1.39	1	32.8	42.2	23219000	201.59166666666667	4.831796949278658
District of Columbia	2007	4.3	1.39	1	32.3	38.1	22167000	207.34241666666668	4.769887492871092
District of Columbia	2008	5.096	2.39	1	46.9	38.1	22865000	215.3025	5.443875477525807
District of Columbia	2009	6.688	3.51	2	52.5	33.4	33245000	214.537	7.170045260258137
District of Columbia	2010	7.13	3.51	2.5	49.2	23.1	32258549	218.0555	7.520562425621001
District of Columbia	2011	7.113	3.87	2.5	54.4	24.2	36360219	224.93916666666667	7.273033079314037
District of Columbia	2012	7.366	3.87	2.86	52.5	20	34148060	229.59391666666667	7.379028262580999
District of Columbia	2013	7.39	3.87	2.86	52.4	18.6	34304210	232.95708333333334	7.296193683743607
District of Columbia	2014	7.312	3.87	2.86	52.9	16.2	30467365	236.73616666666666	7.103942011395246
District of Columbia	2015	7.509	3.91	2.9	52.1	15.8	30616929	237.017	7.28669251572672
District of Columbia	2016	7.704	3.93	2.91	51	14.8	29405456	240.00716666666668	7.3827795419997875
District of Columbia	2017	7.936	3.95	2.92	49.8	13.2	26237239	245.11958333333334	7.446487853717658
District of Columbia	2018	9.863	5.95	2.94	60.3	12.9	26287476	251.10683333333333	9.033963631681335
District of Columbia	2019	10.418	5.95	4.94	57.1	9.1	27419844	255.65741666666668	9.372464257996295
Florida	1970	0.438	0.23	0.15	52.5	123.6	117819000	38.825	2.5947198969735994
Florida	1971	0.468	0.25	0.15	53.4	123	126319000	40.49166666666667	2.6583247581806955
Florida	1972	0.474	0.25	0.17	52.7	126	151859000	41.81666666666666	2.607094459944201
Florida	1973	0.481	0.25	0.17	52	132.6	163632000	44.4	2.4916666666666667
Florida	1974	0.517	0.25	0.17	48.4	136	177469000	49.30833333333334	2.4115599121176268
Florida	1975	0.559	0.25	0.17	44.7	131.9	181452000	53.81666666666667	2.3890368535150204
Florida	1976	0.559	0.25	0.17	44.7	130.3	185059000	56.90833333333333	2.2592473275735836
Florida	1977	0.663	0.29	0.17	43.7	133.1	190607000	60.608333333333334	2.515990650350612
Florida	1978	0.665	0.29	0.21	43.6	133.4	236587000	65.23333333333333	2.3446601941747574
Florida	1979	0.698	0.29	0.21	41.6	135.4	244444000	72.575	2.2120564932828106
Florida	1980	0.728	0.29	0.21	39.8	139	258648000	82.40833333333333	2.0318333501870764
Florida	1981	0.79	0.29	0.21	36.7	132.8	271618000	90.925	1.9983502886994775
Florida	1982	0.905	0.29	0.21	32	131.8	281771000	96.5	2.15699481865285
Florida	1983	0.993	0.37	0.21	37.3	127.6	278995000	99.6	2.2930722891566266
Florida	1984	1.042	0.37	0.21	35.5	124.7	283263000	103.88333333333333	2.3070110701107014
Florida	1985	1.138	0.37	0.21	32.5	124.2	291172000	107.56666666666666	2.433281685776263
Florida	1986	1.208	0.4	0.21	33.1	124.7	295577556	109.60833333333333	2.534843761879419
Florida	1987	1.305	0.4	0.24	30.5	125.1	351727705	113.625	2.6415841584158413
Florida	1988	1.398	0.4	0.24	28.6	119.5	350159584	118.25833333333333	2.718962722852512
Florida	1989	1.501	0.4	0.24	26.5	113.8	341991205	123.96666666666667	2.7848615219144928
Florida	1990	1.748	0.499	0.24	28.5	110.1	330390606	130.65833333333333	3.0770329740417117
Florida	1991	1.87	0.539	0.24	28.8	98.2	443173112	136.19166666666666	3.158049317750719
Florida	1992	1.937	0.539	0.339	27.8	95.9	430165803	140.31666666666666	3.175032664211902
Florida	1993	1.716	0.579	0.339	33.7	96.8	427857405	144.45833333333334	2.732137294490914
Florida	1994	1.733	0.579	0.339	33.4	93.6	428232716	148.225	2.6890875358407826
Florida	1995	1.798	0.579	0.339	32.2	95.4	447593128	152.38333333333333	2.7138138466586463
Florida	1996	1.827	0.579	0.339	31.7	91.8	439057697	156.85	2.679056423334396
Florida	1997	1.918	0.579	0.339	30.2	93	454116714	160.51666666666665	2.748250441283356
Florida	1998	2.156	0.579	0.339	26.9	91.7	447713978	163.00833333333333	3.04205306477174
Florida	1999	2.863	0.579	0.339	20.2	88.2	438240758	166.575	3.9531142128170496
Florida	2000	3.023	0.679	0.339	22.5	82.5	426268878	172.2	4.037688734030198
Florida	2001	3.324	0.679	0.339	20.4	78.6	425732302	177.06666666666666	4.31769578313253
Florida	2002	3.391	0.729	0.339	21.5	77.9	432429797	179.875	4.3359555246699095
Florida	2003	3.312	0.729	0.339	22	76.7	426546465	183.95833333333334	4.1409377123442805
Florida	2004	3.247	0.729	0.339	22.5	74.2	427985959	188.88333333333333	3.953816288714374
Florida	2005	3.433	0.729	0.339	21.2	75.3	443845242	195.29166666666666	4.043132067420525
Florida	2006	3.435	0.729	0.339	21.2	71.9	432823038	201.59166666666667	3.9190608077384153
Florida	2007	3.606	0.729	0.339	20.2	69.9	428877036	207.34241666666668	4.00004983704492
Florida	2008	3.566	0.729	0.339	20.4	67.9	410912748	215.3025	3.8094309169656646
Florida	2009	5.475	2.349	0.339	42.9	70.6	426710826	214.537	5.869616895920051
Florida	2010	5.527	2.349	1.339	42.5	50	1242236429	218.0555	5.829754351529772
Florida	2011	5.519	2.349	1.339	42.6	49.7	1250816674	224.93916666666667	5.643170190458902
Florida	2012	5.549	2.349	1.339	42.3	45.9	1171575000	229.59391666666667	5.558814530146886
Florida	2013	5.572	2.349	1.339	42.2	44.3	1146480000	232.95708333333334	5.501270799163652
Florida	2014	5.548	2.349	1.339	42.3	42.4	1109443220	236.73616666666666	5.39013543205974
Florida	2015	5.744	2.349	1.339	40.9	41.9	1116457891	237.017	5.573946172637405
Florida	2016	5.789	2.349	1.339	40.6	41.5	1127472852	240.00716666666668	5.547626008390027
Florida	2017	6.006	2.349	1.339	39.1	40.6	1120838366	245.11958333333334	5.635535036470294
Florida	2018	6.13	2.349	1.339	38.3	38.4	1079117307	251.10683333333333	5.614741667059373
Florida	2019	6.262	2.349	1.339	37.5	36.2	1033636106	255.65741666666668	5.633554538642043
Georgia	1970	0.358	0.16	0.08	44.7	109.9	40789310	38.825	2.120798454603992
Georgia	1971	0.409	0.2	0.12	48.9	115.7	49778215	40.49166666666667	2.3231940728544966
Georgia	1972	0.424	0.2	0.12	47.2	117	65455470	41.81666666666666	2.332084495815066
Georgia	1973	0.424	0.2	0.12	47.2	119.8	67860659	44.4	2.196396396396396
Georgia	1974	0.445	0.2	0.12	44.9	123.7	71030901	49.30833333333334	2.0757140442791955
Georgia	1975	0.479	0.2	0.12	41.8	122.9	72017668	53.81666666666667	2.0471353360173428
Georgia	1976	0.495	0.2	0.12	40.4	125.9	74434653	56.90833333333333	2.0005857372968223
Georgia	1977	0.547	0.2	0.12	36.6	127.9	75841237	60.608333333333334	2.075787157981576
Georgia	1978	0.566	0.2	0.12	35.3	130.6	78514059	65.23333333333333	1.9956055186509962
Georgia	1979	0.593	0.2	0.12	33.7	131	79159343	72.575	1.8792972786772304
Georgia	1980	0.626	0.2	0.12	31.9	134	81529217	82.40833333333333	1.7471534027707554
Georgia	1981	0.678	0.2	0.12	29.5	131.7	85549591	90.925	1.715039868023096
Georgia	1982	0.789	0.2	0.12	25.3	131.2	86890317	96.5	1.880518134715026
Georgia	1983	0.868	0.28	0.12	32.3	128.6	86120722	99.6	2.0044176706827312
Georgia	1984	0.907	0.28	0.12	30.9	126.3	86489648	103.88333333333333	2.008118081180812
Georgia	1985	1.001	0.28	0.12	28	128.8	90152759	107.56666666666666	2.140347071583514
Georgia	1986	1.039	0.28	0.12	27	129	91320117	109.60833333333333	2.1802174408880104
Georgia	1987	1.092	0.28	0.12	25.7	129.3	91904935	113.625	2.2104290429042903
Georgia	1988	1.224	0.28	0.12	22.9	124.1	92494239	118.25833333333333	2.380551053484603
Georgia	1989	1.323	0.28	0.12	21.1	117.1	89778112	123.96666666666667	2.454611454692121
Georgia	1990	1.382	0.28	0.12	20.3	113.8	86697410	130.65833333333333	2.4327571911473944
Georgia	1991	1.595	0.32	0.12	20.1	109.6	85503524	136.19166666666666	2.693630300434437
Georgia	1992	1.672	0.32	0.12	19.1	109.2	85101224	140.31666666666666	2.7406580353961276
Georgia	1993	1.478	0.36	0.12	24.4	109.2	86596441	144.45833333333334	2.353204499567349
Georgia	1994	1.538	0.36	0.12	23.4	107.8	86833821	148.225	2.3865069994940127
Georgia	1995	1.561	0.36	0.12	23.1	100.3	82956521	152.38333333333333	2.3560975609756096
Georgia	1996	1.589	0.36	0.12	22.7	102.7	87807683	156.85	2.330060567421103
Georgia	1997	1.687	0.36	0.12	21.3	100.6	88830820	160.51666666666665	2.4172567749974045
Georgia	1998	1.88	0.36	0.12	19.1	100.5	88635996	163.00833333333333	2.6526251214150607
Georgia	1999	2.574	0.36	0.12	14	97.1	87120120	166.575	3.5540747411076095
Georgia	2000	2.878	0.46	0.12	16	88.1	84389385	172.2	3.8440185830429736
Georgia	2001	3.069	0.46	0.12	15	85.9	83450171	177.06666666666666	3.986464608433735
Georgia	2002	3.156	0.51	0.12	16.2	79.5	79538401	179.875	4.035469075747047
Georgia	2003	3.309	0.76	0.12	23	83.1	83606208	183.95833333333334	4.137186862967157
Georgia	2004	3.362	0.76	0.37	22.6	68.1	219060809	188.88333333333333	4.093849819112327
Georgia	2005	3.483	0.76	0.37	21.8	70.2	231565881	195.29166666666666	4.1020183486238535
Georgia	2006	3.498	0.76	0.37	21.7	68.2	229086518	201.59166666666667	3.9909387788847095
